,id,result_excel,season,team1,team2,team1_wins,team1_losses,team1_PF_in_wins,team1_PA_in_wins,team1_PF_in_losses,team1_PA_in_losses,team2_wins,team2_losses,team2_PF_in_wins,team2_PA_in_wins,team2_PF_in_losses,team2_PA_in_losses,team1_GP,team1_PF,team1_PA,team1_pt_diff,team2_GP,team2_PF,team2_PA,team2_pt_diff,team1_region,team2_region,team1_seed,team2_seed,result,daynum
221,D_518_722,1,D,518,722,27.0,3.0,2248.0,1601.0,207.0,245.0,21.0,10.0,1538.0,1248.0,636.0,693.0,30.0,2455.0,1846.0,20.3,31.0,2174.0,1941.0,7.516129032258065,Y,Y,1,9,1,138
222,D_559_701,1,D,559,701,28.0,2.0,2213.0,1691.0,113.0,132.0,23.0,8.0,1909.0,1530.0,444.0,565.0,30.0,2326.0,1823.0,16.766666666666666,31.0,2353.0,2095.0,8.32258064516129,Z,Z,1,9,1,138
223,D_592_842,1,D,592,842,20.0,8.0,1715.0,1289.0,544.0,679.0,21.0,7.0,1769.0,1501.0,458.0,567.0,28.0,2259.0,1968.0,10.392857142857142,28.0,2227.0,2068.0,5.678571428571429,Z,Z,6,14,1,138
224,D_607_783,1,D,607,783,24.0,6.0,1971.0,1497.0,398.0,452.0,24.0,6.0,1835.0,1406.0,371.0,412.0,30.0,2369.0,1949.0,14.0,30.0,2206.0,1818.0,12.933333333333334,Z,Z,10,2,1,138
225,D_515_628,0,D,515,628,22.0,10.0,1845.0,1496.0,664.0,785.0,18.0,9.0,1364.0,1163.0,626.0,722.0,32.0,2509.0,2281.0,7.125,27.0,1990.0,1885.0,3.888888888888889,Z,Z,4,5,0,138
226,D_562_662,0,D,562,662,21.0,8.0,1647.0,1353.0,585.0,642.0,25.0,5.0,2189.0,1577.0,383.0,451.0,29.0,2232.0,1995.0,8.172413793103448,30.0,2572.0,2028.0,18.133333333333333,Y,Y,10,2,0,138
227,D_574_720,0,D,574,720,23.0,5.0,1522.0,1209.0,276.0,313.0,23.0,8.0,1753.0,1394.0,588.0,636.0,28.0,1798.0,1522.0,9.857142857142858,31.0,2341.0,2030.0,10.03225806451613,Y,Y,12,4,0,138
228,D_625_778,0,D,625,778,22.0,10.0,1738.0,1424.0,658.0,768.0,25.0,8.0,2063.0,1577.0,556.0,600.0,32.0,2396.0,2192.0,6.375,33.0,2619.0,2177.0,13.393939393939394,Y,Y,6,3,0,138
229,D_577_802,1,D,577,802,32.0,1.0,3005.0,2164.0,75.0,77.0,22.0,9.0,1675.0,1339.0,526.0,623.0,33.0,3080.0,2241.0,25.424242424242426,31.0,2201.0,1962.0,7.709677419354839,W,W,1,9,1,139
230,D_636_640,0,D,636,640,21.0,9.0,1531.0,1244.0,575.0,651.0,25.0,8.0,1999.0,1508.0,493.0,548.0,30.0,2106.0,1895.0,7.033333333333333,33.0,2492.0,2056.0,13.212121212121213,X,X,6,3,0,139
231,D_669_821,1,D,669,821,22.0,7.0,1591.0,1292.0,404.0,467.0,25.0,4.0,1830.0,1350.0,234.0,257.0,29.0,1995.0,1759.0,8.137931034482758,29.0,2064.0,1607.0,15.758620689655173,X,X,10,2,1,139
232,D_671_674,1,D,671,674,29.0,4.0,2142.0,1682.0,245.0,281.0,18.0,12.0,1520.0,1109.0,781.0,893.0,33.0,2387.0,1963.0,12.848484848484848,30.0,2301.0,2002.0,9.966666666666667,X,X,1,9,1,139
233,D_678_790,1,D,678,790,20.0,10.0,1563.0,1276.0,666.0,736.0,20.0,8.0,1554.0,1218.0,511.0,598.0,30.0,2229.0,2012.0,7.233333333333333,28.0,2065.0,1816.0,8.892857142857142,W,W,12,4,1,139
234,D_546_721,0,D,546,721,22.0,10.0,1569.0,1377.0,614.0,688.0,19.0,10.0,1430.0,1097.0,624.0,697.0,32.0,2183.0,2065.0,3.6875,29.0,2054.0,1794.0,8.96551724137931,X,X,5,13,0,139
235,D_668_738,0,D,668,738,22.0,6.0,1667.0,1420.0,373.0,403.0,19.0,12.0,1413.0,1183.0,729.0,856.0,28.0,2040.0,1823.0,7.75,31.0,2142.0,2039.0,3.3225806451612905,W,W,2,10,0,139
236,D_549_789,0,D,549,789,26.0,5.0,2027.0,1599.0,287.0,309.0,21.0,10.0,1473.0,1158.0,592.0,642.0,31.0,2314.0,1908.0,13.096774193548388,31.0,2065.0,1800.0,8.548387096774194,W,W,3,6,0,139
237,D_559_628,1,D,559,628,28.0,2.0,2213.0,1691.0,113.0,132.0,18.0,9.0,1364.0,1163.0,626.0,722.0,30.0,2326.0,1823.0,16.766666666666666,27.0,1990.0,1885.0,3.888888888888889,Z,Z,1,5,1,143
238,D_592_607,0,D,592,607,20.0,8.0,1715.0,1289.0,544.0,679.0,24.0,6.0,1971.0,1497.0,398.0,452.0,28.0,2259.0,1968.0,10.392857142857142,30.0,2369.0,1949.0,14.0,Z,Z,6,10,0,143
239,D_518_720,0,D,518,720,27.0,3.0,2248.0,1601.0,207.0,245.0,23.0,8.0,1753.0,1394.0,588.0,636.0,30.0,2455.0,1846.0,20.3,31.0,2341.0,2030.0,10.03225806451613,Y,Y,1,4,0,143
240,D_662_778,0,D,662,778,25.0,5.0,2189.0,1577.0,383.0,451.0,25.0,8.0,2063.0,1577.0,556.0,600.0,30.0,2572.0,2028.0,18.133333333333333,33.0,2619.0,2177.0,13.393939393939394,Y,Y,2,3,0,143
241,D_577_678,1,D,577,678,32.0,1.0,3005.0,2164.0,75.0,77.0,20.0,10.0,1563.0,1276.0,666.0,736.0,33.0,3080.0,2241.0,25.424242424242426,30.0,2229.0,2012.0,7.233333333333333,W,W,1,12,1,144
242,D_640_669,1,D,640,669,25.0,8.0,1999.0,1508.0,493.0,548.0,22.0,7.0,1591.0,1292.0,404.0,467.0,33.0,2492.0,2056.0,13.212121212121213,29.0,1995.0,1759.0,8.137931034482758,X,X,3,10,1,144
243,D_671_721,1,D,671,721,29.0,4.0,2142.0,1682.0,245.0,281.0,19.0,10.0,1430.0,1097.0,624.0,697.0,33.0,2387.0,1963.0,12.848484848484848,29.0,2054.0,1794.0,8.96551724137931,X,X,1,13,1,144
244,D_738_789,0,D,738,789,19.0,12.0,1413.0,1183.0,729.0,856.0,21.0,10.0,1473.0,1158.0,592.0,642.0,31.0,2142.0,2039.0,3.3225806451612905,31.0,2065.0,1800.0,8.548387096774194,W,W,10,6,0,144
245,D_559_607,1,D,559,607,28.0,2.0,2213.0,1691.0,113.0,132.0,24.0,6.0,1971.0,1497.0,398.0,452.0,30.0,2326.0,1823.0,16.766666666666666,30.0,2369.0,1949.0,14.0,Z,Z,1,10,1,145
246,D_720_778,1,D,720,778,23.0,8.0,1753.0,1394.0,588.0,636.0,25.0,8.0,2063.0,1577.0,556.0,600.0,31.0,2341.0,2030.0,10.03225806451613,33.0,2619.0,2177.0,13.393939393939394,Y,Y,4,3,1,145
247,D_577_789,1,D,577,789,32.0,1.0,3005.0,2164.0,75.0,77.0,21.0,10.0,1473.0,1158.0,592.0,642.0,33.0,3080.0,2241.0,25.424242424242426,31.0,2065.0,1800.0,8.548387096774194,W,W,1,6,1,146
248,D_640_671,0,D,640,671,25.0,8.0,1999.0,1508.0,493.0,548.0,29.0,4.0,2142.0,1682.0,245.0,281.0,33.0,2492.0,2056.0,13.212121212121213,33.0,2387.0,1963.0,12.848484848484848,X,X,3,1,0,146
249,D_559_720,1,D,559,720,28.0,2.0,2213.0,1691.0,113.0,132.0,23.0,8.0,1753.0,1394.0,588.0,636.0,30.0,2326.0,1823.0,16.766666666666666,31.0,2341.0,2030.0,10.03225806451613,Z,Y,1,4,1,152
250,D_577_671,1,D,577,671,32.0,1.0,3005.0,2164.0,75.0,77.0,29.0,4.0,2142.0,1682.0,245.0,281.0,33.0,3080.0,2241.0,25.424242424242426,33.0,2387.0,1963.0,12.848484848484848,W,X,1,1,1,152
251,D_559_577,1,D,559,577,28.0,2.0,2213.0,1691.0,113.0,132.0,32.0,1.0,3005.0,2164.0,75.0,77.0,30.0,2326.0,1823.0,16.766666666666666,33.0,3080.0,2241.0,25.424242424242426,Z,W,1,1,1,154
252,E_511_632,1,E,511,632,26.0,6.0,2050.0,1701.0,419.0,470.0,16.0,15.0,1153.0,1010.0,931.0,1108.0,32.0,2469.0,2171.0,9.3125,31.0,2084.0,2118.0,-1.096774193548387,X,X,1,16,1,136
253,E_518_562,1,E,518,562,22.0,9.0,1607.0,1306.0,577.0,684.0,23.0,9.0,1741.0,1452.0,600.0,667.0,31.0,2184.0,1990.0,6.258064516129032,32.0,2341.0,2119.0,6.9375,W,W,7,10,1,136
254,E_607_651,1,E,607,651,24.0,8.0,1964.0,1486.0,530.0,605.0,18.0,11.0,1440.0,1159.0,655.0,740.0,32.0,2494.0,2091.0,12.59375,29.0,2095.0,1899.0,6.758620689655173,X,X,10,7,1,136
255,E_544_629,0,E,544,629,25.0,5.0,1863.0,1502.0,341.0,383.0,27.0,4.0,2131.0,1709.0,269.0,305.0,30.0,2204.0,1885.0,10.633333333333333,31.0,2400.0,2014.0,12.451612903225806,W,W,15,2,0,136
256,E_640_775,1,E,640,775,21.0,9.0,1493.0,1228.0,590.0,672.0,21.0,9.0,1516.0,1296.0,540.0,626.0,30.0,2083.0,1900.0,6.1,30.0,2056.0,1922.0,4.466666666666667,W,W,5,12,1,136
257,E_655_762,1,E,655,762,26.0,5.0,2083.0,1593.0,311.0,348.0,22.0,6.0,1606.0,1347.0,341.0,397.0,31.0,2394.0,1941.0,14.612903225806452,28.0,1947.0,1744.0,7.25,X,X,4,13,1,136
258,E_627_662,0,E,627,662,20.0,10.0,1615.0,1387.0,769.0,892.0,24.0,9.0,1925.0,1552.0,614.0,670.0,30.0,2384.0,2279.0,3.5,33.0,2539.0,2222.0,9.606060606060606,W,W,14,3,0,136
259,E_671_826,1,E,671,826,26.0,7.0,1997.0,1459.0,462.0,502.0,17.0,12.0,1241.0,1026.0,667.0,823.0,33.0,2459.0,1961.0,15.090909090909092,29.0,1908.0,1849.0,2.0344827586206895,W,W,1,16,1,136
260,E_721_848,1,E,721,848,26.0,6.0,2028.0,1565.0,382.0,436.0,18.0,8.0,1381.0,1114.0,492.0,563.0,32.0,2410.0,2001.0,12.78125,26.0,1873.0,1677.0,7.538461538461538,X,X,3,14,1,136
261,E_569_738,0,E,569,738,22.0,8.0,1644.0,1379.0,509.0,572.0,20.0,9.0,1586.0,1269.0,560.0,646.0,30.0,2153.0,1951.0,6.733333333333333,29.0,2146.0,1915.0,7.9655172413793105,X,X,11,6,0,136
262,E_713_778,0,E,713,778,18.0,10.0,1419.0,1198.0,615.0,745.0,24.0,7.0,1850.0,1562.0,446.0,492.0,28.0,2034.0,1943.0,3.25,31.0,2296.0,2054.0,7.806451612903226,X,X,15,2,0,136
263,E_752_786,0,E,752,786,20.0,10.0,1521.0,1179.0,645.0,705.0,24.0,5.0,1874.0,1471.0,337.0,372.0,30.0,2166.0,1884.0,9.4,29.0,2211.0,1843.0,12.689655172413794,W,W,13,4,0,136
264,E_626_793,0,E,626,793,22.0,9.0,1536.0,1309.0,539.0,644.0,23.0,8.0,1784.0,1339.0,532.0,631.0,31.0,2075.0,1953.0,3.935483870967742,31.0,2316.0,1970.0,11.161290322580646,X,X,12,5,0,136
265,E_520_810,0,E,520,810,21.0,8.0,1609.0,1382.0,533.0,612.0,19.0,11.0,1550.0,1272.0,716.0,842.0,29.0,2142.0,1994.0,5.103448275862069,30.0,2266.0,2114.0,5.066666666666666,W,W,11,6,0,136
266,E_780_821,0,E,780,821,19.0,13.0,1364.0,1172.0,715.0,884.0,20.0,8.0,1532.0,1192.0,470.0,565.0,32.0,2079.0,2056.0,0.71875,28.0,2002.0,1757.0,8.75,W,W,9,8,0,136
267,E_597_849,0,E,597,849,24.0,9.0,2069.0,1792.0,674.0,751.0,18.0,13.0,1170.0,925.0,689.0,806.0,33.0,2743.0,2543.0,6.0606060606060606,31.0,1859.0,1731.0,4.129032258064516,X,X,9,8,0,136
268,E_549_816,1,E,549,816,28.0,3.0,2244.0,1701.0,191.0,211.0,18.0,12.0,1179.0,972.0,637.0,745.0,31.0,2435.0,1912.0,16.870967741935484,30.0,1816.0,1717.0,3.3,Z,Z,2,15,1,137
269,E_559_822,1,E,559,822,24.0,9.0,1873.0,1462.0,612.0,690.0,24.0,5.0,1709.0,1422.0,298.0,369.0,33.0,2485.0,2152.0,10.090909090909092,29.0,2007.0,1791.0,7.448275862068965,Z,Z,5,12,1,137
270,E_577_643,1,E,577,643,27.0,4.0,2449.0,1887.0,314.0,332.0,15.0,15.0,1028.0,891.0,866.0,1048.0,31.0,2763.0,2219.0,17.548387096774192,30.0,1894.0,1939.0,-1.5,Y,Y,1,16,1,137
271,E_535_592,0,E,535,592,23.0,7.0,1627.0,1205.0,412.0,454.0,24.0,7.0,2123.0,1556.0,506.0,557.0,30.0,2039.0,1659.0,12.666666666666666,31.0,2629.0,2113.0,16.64516129032258,Y,Y,12,5,0,137
272,E_623_728,1,E,623,728,21.0,9.0,1678.0,1272.0,602.0,677.0,21.0,7.0,1468.0,1172.0,416.0,502.0,30.0,2280.0,1949.0,11.033333333333333,28.0,1884.0,1674.0,7.5,Y,Y,4,13,1,137
273,E_573_636,0,E,573,636,20.0,11.0,1506.0,1182.0,690.0,791.0,22.0,9.0,1890.0,1488.0,545.0,677.0,31.0,2196.0,1973.0,7.193548387096774,31.0,2435.0,2165.0,8.709677419354838,Y,Y,9,8,0,137
274,E_515_668,0,E,515,668,19.0,14.0,1519.0,1225.0,939.0,1072.0,21.0,10.0,1507.0,1229.0,618.0,685.0,33.0,2458.0,2297.0,4.878787878787879,31.0,2125.0,1914.0,6.806451612903226,Z,Z,11,6,0,137
275,E_676_708,0,E,676,708,18.0,12.0,1442.0,1191.0,790.0,893.0,18.0,13.0,1438.0,1159.0,941.0,1051.0,30.0,2232.0,2084.0,4.933333333333334,31.0,2379.0,2210.0,5.451612903225806,Z,Z,9,8,0,137
276,E_510_720,0,E,510,720,20.0,8.0,1644.0,1360.0,492.0,569.0,22.0,6.0,1630.0,1276.0,403.0,440.0,28.0,2136.0,1929.0,7.392857142857143,28.0,2033.0,1716.0,11.321428571428571,Z,Z,14,3,0,137
277,E_615_722,0,E,615,722,24.0,6.0,1847.0,1405.0,394.0,467.0,23.0,6.0,1851.0,1382.0,350.0,394.0,30.0,2241.0,1872.0,12.3,29.0,2201.0,1776.0,14.655172413793103,Y,Y,14,3,0,137
278,E_625_730,0,E,625,730,20.0,8.0,1656.0,1311.0,539.0,597.0,24.0,8.0,1818.0,1438.0,519.0,579.0,28.0,2195.0,1908.0,10.25,32.0,2337.0,2017.0,10.0,Y,Y,6,11,0,137
279,E_725_764,0,E,725,764,21.0,7.0,1634.0,1398.0,470.0,525.0,20.0,9.0,1524.0,1266.0,566.0,648.0,28.0,2104.0,1923.0,6.464285714285714,29.0,2090.0,1914.0,6.068965517241379,Y,Y,7,10,0,137
280,E_747_783,0,E,747,783,20.0,13.0,1506.0,1308.0,815.0,1029.0,25.0,3.0,1999.0,1446.0,239.0,248.0,33.0,2321.0,2337.0,-0.48484848484848486,28.0,2238.0,1694.0,19.428571428571427,Z,Z,16,1,0,137
281,E_642_789,0,E,642,789,22.0,6.0,1661.0,1338.0,414.0,465.0,26.0,5.0,1832.0,1369.0,290.0,325.0,28.0,2075.0,1803.0,9.714285714285714,31.0,2122.0,1694.0,13.806451612903226,Y,Y,15,2,0,137
282,E_790_811,1,E,790,811,23.0,6.0,1906.0,1513.0,424.0,485.0,25.0,8.0,1925.0,1646.0,456.0,592.0,29.0,2330.0,1998.0,11.448275862068966,33.0,2381.0,2238.0,4.333333333333333,Z,Z,4,13,1,137
283,E_802_817,1,E,802,817,29.0,4.0,2405.0,1790.0,276.0,283.0,23.0,7.0,1960.0,1573.0,526.0,662.0,33.0,2681.0,2073.0,18.424242424242426,30.0,2486.0,2235.0,8.366666666666667,Z,Z,7,10,1,137
284,E_607_778,1,E,607,778,24.0,8.0,1964.0,1486.0,530.0,605.0,24.0,7.0,1850.0,1562.0,446.0,492.0,32.0,2494.0,2091.0,12.59375,31.0,2296.0,2054.0,7.806451612903226,X,X,10,2,1,138
285,E_518_629,0,E,518,629,22.0,9.0,1607.0,1306.0,577.0,684.0,27.0,4.0,2131.0,1709.0,269.0,305.0,31.0,2184.0,1990.0,6.258064516129032,31.0,2400.0,2014.0,12.451612903225806,W,W,7,2,0,138
286,E_655_793,1,E,655,793,26.0,5.0,2083.0,1593.0,311.0,348.0,23.0,8.0,1784.0,1339.0,532.0,631.0,31.0,2394.0,1941.0,14.612903225806452,31.0,2316.0,1970.0,11.161290322580646,X,X,4,5,1,138
287,E_671_821,1,E,671,821,26.0,7.0,1997.0,1459.0,462.0,502.0,20.0,8.0,1532.0,1192.0,470.0,565.0,33.0,2459.0,1961.0,15.090909090909092,28.0,2002.0,1757.0,8.75,W,W,1,8,1,138
288,E_721_738,0,E,721,738,26.0,6.0,2028.0,1565.0,382.0,436.0,20.0,9.0,1586.0,1269.0,560.0,646.0,32.0,2410.0,2001.0,12.78125,29.0,2146.0,1915.0,7.9655172413793105,X,X,3,6,0,138
289,E_640_786,0,E,640,786,21.0,9.0,1493.0,1228.0,590.0,672.0,24.0,5.0,1874.0,1471.0,337.0,372.0,30.0,2083.0,1900.0,6.1,29.0,2211.0,1843.0,12.689655172413794,W,W,5,4,0,138
290,E_662_810,0,E,662,810,24.0,9.0,1925.0,1552.0,614.0,670.0,19.0,11.0,1550.0,1272.0,716.0,842.0,33.0,2539.0,2222.0,9.606060606060606,30.0,2266.0,2114.0,5.066666666666666,W,W,3,6,0,138
291,E_511_849,0,E,511,849,26.0,6.0,2050.0,1701.0,419.0,470.0,18.0,13.0,1170.0,925.0,689.0,806.0,32.0,2469.0,2171.0,9.3125,31.0,1859.0,1731.0,4.129032258064516,X,X,1,8,0,138
292,E_577_636,1,E,577,636,27.0,4.0,2449.0,1887.0,314.0,332.0,22.0,9.0,1890.0,1488.0,545.0,677.0,31.0,2763.0,2219.0,17.548387096774192,31.0,2435.0,2165.0,8.709677419354838,Y,Y,1,8,1,139
293,E_592_623,1,E,592,623,24.0,7.0,2123.0,1556.0,506.0,557.0,21.0,9.0,1678.0,1272.0,602.0,677.0,31.0,2629.0,2113.0,16.64516129032258,30.0,2280.0,1949.0,11.033333333333333,Y,Y,5,4,1,139
294,E_668_720,1,E,668,720,21.0,10.0,1507.0,1229.0,618.0,685.0,22.0,6.0,1630.0,1276.0,403.0,440.0,31.0,2125.0,1914.0,6.806451612903226,28.0,2033.0,1716.0,11.321428571428571,Z,Z,6,3,1,139
295,E_708_783,1,E,708,783,18.0,13.0,1438.0,1159.0,941.0,1051.0,25.0,3.0,1999.0,1446.0,239.0,248.0,31.0,2379.0,2210.0,5.451612903225806,28.0,2238.0,1694.0,19.428571428571427,Z,Z,8,1,1,139
296,E_722_730,1,E,722,730,23.0,6.0,1851.0,1382.0,350.0,394.0,24.0,8.0,1818.0,1438.0,519.0,579.0,29.0,2201.0,1776.0,14.655172413793103,32.0,2337.0,2017.0,10.0,Y,Y,3,11,1,139
297,E_764_789,1,E,764,789,20.0,9.0,1524.0,1266.0,566.0,648.0,26.0,5.0,1832.0,1369.0,290.0,325.0,29.0,2090.0,1914.0,6.068965517241379,31.0,2122.0,1694.0,13.806451612903226,Y,Y,10,2,1,139
298,E_559_790,0,E,559,790,24.0,9.0,1873.0,1462.0,612.0,690.0,23.0,6.0,1906.0,1513.0,424.0,485.0,33.0,2485.0,2152.0,10.090909090909092,29.0,2330.0,1998.0,11.448275862068966,Z,Z,5,4,0,139
299,E_549_802,0,E,549,802,28.0,3.0,2244.0,1701.0,191.0,211.0,29.0,4.0,2405.0,1790.0,276.0,283.0,31.0,2435.0,1912.0,16.870967741935484,33.0,2681.0,2073.0,18.424242424242426,Z,Z,2,7,0,139
300,E_629_810,1,E,629,810,27.0,4.0,2131.0,1709.0,269.0,305.0,19.0,11.0,1550.0,1272.0,716.0,842.0,31.0,2400.0,2014.0,12.451612903225806,30.0,2266.0,2114.0,5.066666666666666,W,W,2,6,1,143
301,E_671_786,1,E,671,786,26.0,7.0,1997.0,1459.0,462.0,502.0,24.0,5.0,1874.0,1471.0,337.0,372.0,33.0,2459.0,1961.0,15.090909090909092,29.0,2211.0,1843.0,12.689655172413794,W,W,1,4,1,143
302,E_607_738,0,E,607,738,24.0,8.0,1964.0,1486.0,530.0,605.0,20.0,9.0,1586.0,1269.0,560.0,646.0,32.0,2494.0,2091.0,12.59375,29.0,2146.0,1915.0,7.9655172413793105,X,X,10,6,0,143
303,E_655_849,0,E,655,849,26.0,5.0,2083.0,1593.0,311.0,348.0,18.0,13.0,1170.0,925.0,689.0,806.0,31.0,2394.0,1941.0,14.612903225806452,31.0,1859.0,1731.0,4.129032258064516,X,X,4,8,0,143
304,E_577_592,0,E,577,592,27.0,4.0,2449.0,1887.0,314.0,332.0,24.0,7.0,2123.0,1556.0,506.0,557.0,31.0,2763.0,2219.0,17.548387096774192,31.0,2629.0,2113.0,16.64516129032258,Y,Y,1,5,0,144
305,E_708_790,1,E,708,790,18.0,13.0,1438.0,1159.0,941.0,1051.0,23.0,6.0,1906.0,1513.0,424.0,485.0,31.0,2379.0,2210.0,5.451612903225806,29.0,2330.0,1998.0,11.448275862068966,Z,Z,8,4,1,144
306,E_722_764,1,E,722,764,23.0,6.0,1851.0,1382.0,350.0,394.0,20.0,9.0,1524.0,1266.0,566.0,648.0,29.0,2201.0,1776.0,14.655172413793103,29.0,2090.0,1914.0,6.068965517241379,Y,Y,3,10,1,144
307,E_668_802,0,E,668,802,21.0,10.0,1507.0,1229.0,618.0,685.0,29.0,4.0,2405.0,1790.0,276.0,283.0,31.0,2125.0,1914.0,6.806451612903226,33.0,2681.0,2073.0,18.424242424242426,Z,Z,6,7,0,144
308,E_629_671,0,E,629,671,27.0,4.0,2131.0,1709.0,269.0,305.0,26.0,7.0,1997.0,1459.0,462.0,502.0,31.0,2400.0,2014.0,12.451612903225806,33.0,2459.0,1961.0,15.090909090909092,W,W,2,1,0,145
309,E_738_849,0,E,738,849,20.0,9.0,1586.0,1269.0,560.0,646.0,18.0,13.0,1170.0,925.0,689.0,806.0,29.0,2146.0,1915.0,7.9655172413793105,31.0,1859.0,1731.0,4.129032258064516,X,X,6,8,0,145
310,E_592_722,1,E,592,722,24.0,7.0,2123.0,1556.0,506.0,557.0,23.0,6.0,1851.0,1382.0,350.0,394.0,31.0,2629.0,2113.0,16.64516129032258,29.0,2201.0,1776.0,14.655172413793103,Y,Y,5,3,1,146
311,E_708_802,1,E,708,802,18.0,13.0,1438.0,1159.0,941.0,1051.0,29.0,4.0,2405.0,1790.0,276.0,283.0,31.0,2379.0,2210.0,5.451612903225806,33.0,2681.0,2073.0,18.424242424242426,Z,Z,8,7,1,146
312,E_592_708,1,E,592,708,24.0,7.0,2123.0,1556.0,506.0,557.0,18.0,13.0,1438.0,1159.0,941.0,1051.0,31.0,2629.0,2113.0,16.64516129032258,31.0,2379.0,2210.0,5.451612903225806,Y,Z,5,8,1,152
313,E_671_849,1,E,671,849,26.0,7.0,1997.0,1459.0,462.0,502.0,18.0,13.0,1170.0,925.0,689.0,806.0,33.0,2459.0,1961.0,15.090909090909092,31.0,1859.0,1731.0,4.129032258064516,W,X,1,8,1,152
314,E_592_671,0,E,592,671,24.0,7.0,2123.0,1556.0,506.0,557.0,26.0,7.0,1997.0,1459.0,462.0,502.0,31.0,2629.0,2113.0,16.64516129032258,33.0,2459.0,1961.0,15.090909090909092,Y,W,5,1,0,154
315,F_716_848,1,F,716,848,18.0,12.0,1326.0,1178.0,841.0,1056.0,17.0,12.0,1214.0,989.0,701.0,813.0,30.0,2167.0,2234.0,-2.2333333333333334,29.0,1915.0,1802.0,3.896551724137931,Y,Y,16,16,1,134
316,F_527_774,1,F,527,774,26.0,4.0,2116.0,1662.0,292.0,328.0,23.0,5.0,1742.0,1483.0,296.0,353.0,30.0,2408.0,1990.0,13.933333333333334,28.0,2038.0,1836.0,7.214285714285714,W,W,3,14,1,136
317,F_536_549,0,F,536,549,24.0,8.0,1741.0,1383.0,524.0,602.0,23.0,9.0,1834.0,1520.0,537.0,594.0,32.0,2265.0,1985.0,8.75,32.0,2371.0,2114.0,8.03125,X,X,12,5,0,136
318,F_577_679,1,F,577,679,29.0,4.0,2682.0,1978.0,335.0,351.0,21.0,9.0,1524.0,1251.0,604.0,678.0,33.0,3017.0,2329.0,20.848484848484848,30.0,2128.0,1929.0,6.633333333333334,W,W,1,16,1,136
319,F_515_603,0,F,515,603,20.0,10.0,1747.0,1328.0,668.0,761.0,23.0,7.0,1924.0,1523.0,445.0,511.0,30.0,2415.0,2089.0,10.866666666666667,30.0,2369.0,2034.0,11.166666666666666,X,X,7,10,0,136
320,F_605_849,1,F,605,849,27.0,4.0,2223.0,1838.0,285.0,317.0,18.0,10.0,1120.0,940.0,554.0,651.0,31.0,2508.0,2155.0,11.387096774193548,28.0,1674.0,1591.0,2.9642857142857144,X,X,11,6,1,136
321,F_610_629,1,F,610,629,24.0,6.0,1896.0,1618.0,457.0,495.0,24.0,5.0,1908.0,1524.0,384.0,436.0,30.0,2353.0,2113.0,8.0,29.0,2292.0,1960.0,11.448275862068966,X,X,15,2,1,136
322,F_562_628,0,F,562,628,24.0,7.0,1814.0,1446.0,455.0,509.0,22.0,11.0,1699.0,1465.0,746.0,856.0,31.0,2269.0,1955.0,10.129032258064516,33.0,2445.0,2321.0,3.757575757575758,W,W,10,7,0,136
323,F_625_639,0,F,625,639,21.0,12.0,1592.0,1291.0,743.0,818.0,22.0,9.0,1594.0,1281.0,586.0,641.0,33.0,2335.0,2109.0,6.848484848484849,31.0,2180.0,1922.0,8.32258064516129,X,X,4,13,0,136
324,F_616_640,0,F,616,640,22.0,7.0,1561.0,1323.0,405.0,473.0,22.0,9.0,1844.0,1498.0,629.0,675.0,29.0,1966.0,1796.0,5.862068965517241,31.0,2473.0,2173.0,9.67741935483871,W,W,15,2,0,136
325,F_602_662,0,F,602,662,18.0,11.0,1346.0,1079.0,701.0,801.0,21.0,10.0,1878.0,1377.0,780.0,854.0,29.0,2047.0,1880.0,5.758620689655173,31.0,2658.0,2231.0,13.774193548387096,X,X,14,3,0,136
326,F_604_676,0,F,604,676,16.0,14.0,1264.0,1113.0,925.0,1075.0,19.0,12.0,1519.0,1299.0,823.0,941.0,30.0,2189.0,2188.0,0.03333333333333333,31.0,2342.0,2240.0,3.2903225806451615,W,W,8,9,0,136
327,F_606_779,0,F,606,779,17.0,12.0,1407.0,1134.0,800.0,987.0,25.0,6.0,2016.0,1712.0,460.0,488.0,29.0,2207.0,2121.0,2.9655172413793105,31.0,2476.0,2200.0,8.903225806451612,X,X,8,9,0,136
328,F_783_815,1,F,783,815,27.0,2.0,2251.0,1727.0,148.0,155.0,18.0,11.0,1373.0,1215.0,768.0,872.0,29.0,2399.0,1882.0,17.82758620689655,29.0,2141.0,2087.0,1.8620689655172413,X,X,1,16,1,136
329,F_615_810,0,F,615,810,26.0,4.0,1934.0,1580.0,275.0,288.0,21.0,8.0,1737.0,1518.0,608.0,690.0,30.0,2209.0,1868.0,11.366666666666667,29.0,2345.0,2208.0,4.724137931034483,W,W,13,4,0,136
330,F_722_818,0,F,722,818,19.0,9.0,1419.0,1144.0,582.0,665.0,20.0,9.0,1637.0,1364.0,605.0,702.0,28.0,2001.0,1809.0,6.857142857142857,29.0,2242.0,2066.0,6.068965517241379,W,W,11,6,0,136
331,F_720_822,0,F,720,822,20.0,10.0,1499.0,1164.0,639.0,732.0,25.0,5.0,1803.0,1372.0,327.0,354.0,30.0,2138.0,1896.0,8.066666666666666,30.0,2130.0,1726.0,13.466666666666667,W,W,5,12,0,136
